item_id,score
0446567353,2.373881679995555
0446531391,2.3738815226764594
161194001X,2.3738815092414955
0990410927,2.3738814676364455
194226660X,2.3738814351325
0061694940,2.373881424297852
B007ME5JQM,2.373881424297852
0985350318,2.37388140956273
0986038881,2.3738813809592583
0802123961,2.3738813809592583
B07DY3C838,2.3738813809592583
0812534948,2.3738813809592583
1416570888,2.3738813809592583
1501050869,2.3738813809592583
0802125026,2.3738813506222427
1595540229,2.3738813319866474
0671016768,2.373881250943477
B003UYUTVI,2.373881250943477
0778326632,2.3738812496433193
0786018941,2.373881249209933
0060511133,2.3738811920029894
0441011020,2.3738811642662894
B009MYCOYK,2.3738811209276958
099814410X,2.3738811174606083
0399147101,2.3738810693547694
B00WTOM6G6,2.3738810342505086
B00PSSG2WY,2.373880947573321
B004YWKIB6,2.3738809042347273
B08B7VRDN7,2.3738809042347273
0451184386,2.3738808743310975
B08LDY2WGY,2.373880817990926
B09ZK6YVTL,2.373880817990926
B06XPTY85N,2.373880817990926
B01I5I867W,2.373880817990926
B01J6I538K,2.373880817990926
B0BKTSQ2KC,2.373880817990926
B099CCSGZ6,2.373880817990926
B0061MN6UM,2.373853807360214
B09XFDLRQK,2.373475980200125
B0BJ14CTGK,2.3729704173244226
B08PYDHNB2,2.3727724711689633
1643857541,2.3727724612010865
1101984260,2.372467695714101
B07XWRSD44,2.372188721385093
B0BD5GHTQN,2.3716874930744956
B08MV1MR7L,2.3715954165076494
B099P5ZYDZ,2.3712756289486645
1939346665,2.37107978217733
145169492X,2.370583382696089
168463198X,2.3694133827527497
0976653303,2.3688792483648036
B00E0W7J44,2.3688303398651462
B003VXNGQS,2.367748188682363
B0736CHR1F,2.367734763224942
0062190377,2.3676724256040096
0374100144,2.367672133501888
1605983306,2.3676713581744466
1250266076,2.36767119782165
B000FC12HS,2.367671176585739
1501121391,2.3676711683514062
B01MG7OP6P,2.367671154916442
0062227882,2.367671154916442
0345480589,2.3676710747400436
B00C4BA4T0,2.3676709382234735
0553287400,2.3676709382234735
B07RYGHRTS,2.36767059194811
1400078377,2.367296109440825
1539522997,2.3672959794250437
B07JGF29N1,2.366910684771931
1537678116,2.3667999607497427
0525952977,2.366777004996851
1595541527,2.3667459947033938
B09B2CJG91,2.3666533034340542
098641719X,2.3665021968536815
B09CGBNPB3,2.3660806840207678
B0BDXRHR8V,2.3659319538857244
1988281962,2.365896279197169
B0BCNYYG4N,2.3654865824653135
B09647DCPF,2.3653327702695757
B0B9HY7TFR,2.3651551991485587
0981796249,2.3651019187573836
0966859189,2.3650698137195834
B075L483JH,2.3649714815434426
B0B6CP2755,2.364767391025008
B0BLXVNN2P,2.3645473411843163
1092290427,2.364539919002652
B07YSXBD7S,2.364483600614454
1928589405,2.3643822669909325
B08THY4JQJ,2.364216162249786
B01AZUMTZS,2.364177338349677
1627799664,2.3639125454748307
B0011FSS66,2.36362519881276
1476785600,2.3636133653441935
1501195433,2.3636131633863466
B01N58816X,2.363567373966415
0983376735,2.3634749656745595
1631959433,2.3631434012975046
B00KUIEBRK,2.3631034200860737
B07XSLCCL1,2.3629494875815857
B0828BCWBT,2.3628779482472697
1250083656,2.3626643379407213
1596923709,2.3624807902550216
0743403533,2.3624797249923883
0375401229,2.362479480129334
1579621988,2.362479403420023
0679434224,2.3624791927944577
B00A1A140E,2.362479127786567
0062334514,2.3624789696007
0425205800,2.3624788833568986
0692454039,2.3624788829235124
0451461983,2.3624788547534266
1633880982,2.3624788378513752
0399151842,2.362478826149955
B000FC0UXA,2.3624787529077316
0345446976,2.3624787529077316
0446602450,2.3624787529077316
B001QBPMC8,2.3624787095691375
1542032741,2.3624786766318064
0995492352,2.3624786618966844
B07B9T9823,2.3624786228919503
0451469445,2.3624786228919503
0671528203,2.362478616391161
0141033010,2.3624785960220223
0062070320,2.3624785795533567
B000NJL750,2.3624785362147627
B001GUXJPQ,2.3624785362147627
4770029055,2.362478535781377
0446515051,2.362478514978852
B07YSZ17KB,2.362478406198982
B07ZBMQKJ5,2.362478406198982
B007R8M042,2.362478189939399
B0054LO4OS,2.362478189939399
B08G1BLS63,2.362478189939399
B071HR3GDH,2.362478189939399
B01552RSZW,2.362478189939399
B072FKJJL1,2.3624589406287386
B077NPVSB5,2.362454580755111
0553586521,2.362413926596948
0718099427,2.3623445794469466
B00O3N1WQ6,2.3622347260898673
0553574582,2.362234143198488
B008CGU31U,2.3621343894983577
0441014259,2.362134346159764
B0BYW5C8QY,2.3617477180712947
0345464982,2.361726052957549
1935171577,2.3616607802753258
B01C3LECD4,2.361554306868345
B09988S79X,2.361520718915788
0671568825,2.3614099730755784
0312979096,2.361409339465338
1442355476,2.3613426142062752
144235545X,2.3613417990073278
B009Q3MSK2,2.361302734440735
1425741452,2.361283075135936
B084C4LZ3M,2.361141314031547
B07RN9NQH8,2.3610242036221063
0394505557,2.360952340170521
0553807250,2.3609381688884503
B09VLGPPXH,2.3608727419986724
1912888300,2.3606551424975026
1416579923,2.3605296091404107
B00BDUPONE,2.3600081036143763
B076L6HPX9,2.359940557969863
0778315002,2.3598100814147585
1520399944,2.3598029472317994
B0B1W9NR1Y,2.359674197061238
B07T76T5M2,2.3595330142499282
B09CD2K643,2.3595104111279595
1643859935,2.359510063985824
0440224039,2.359250161106289
B07MSLMTRH,2.3592160185712183
1501192299,2.3591796217737224
B0051GZIQE,2.3591205901680103
B07SKVJYNH,2.3589317174824993
159279968X,2.3589268965710994
B08HNF28XR,2.3588911905151115
B086DVPG1J,2.3587804789694395
088146757X,2.35877441841437
0061057878,2.3586015123794635
1604502932,2.358489962590009
0380973081,2.3584448072442386
0380787423,2.3584442351748014
B06XSKBDNF,2.358068589436889
B07MGW83MR,2.3580512609184443
B07TYGHMZ9,2.3579575311395082
0399103422,2.357818704801741
0451167716,2.357818236744929
0727865242,2.357644541579809
1595547959,2.3576415795785977
0821767984,2.357587931424964
B09M9D1FJV,2.35743379102815
B00N8A9REO,2.357349282390657
0778326713,2.3573343555994417
0778369269,2.3572823540393752
0451410653,2.3571264713274602
059313379X,2.3570943846845673
B08F4L5VMF,2.3570943370121142
B08QGHNWXH,2.3570498990303945
1439187231,2.3569611783735733
0316711179,2.3569482179339714
B000RWELVU,2.356935624752918
B00UPXTUYE,2.356902113659022
0393066339,2.3568474120438823
B08S4BYXHH,2.356844100860157
B01N1WIER0,2.356833950091731
B07M6CCJVX,2.3567239312704262
B00TD1ZI0O,2.3566685746521543
0062653318,2.3566194351929277
1948235404,2.356556954177725
B07GMYLLRW,2.3565566620756035
B07D3D8B43,2.3565499098992717
B00CTWARPK,2.3563917101681158
1250074789,2.356270687293812
161902344X,2.3562695734919537
0385537093,2.356268659481012
0593490592,2.356268612675331
0062945416,2.3562685832050874
B0957T3TLN,2.3562685702035093
1594745269,2.356268552868072
0778386953,2.356268552868072
1619025787,2.35626854983437
B00JZBB01I,2.3562685268649157
0743229045,2.3562685268649157
B000U913N4,2.3562685268649157
B07P7H6YVL,2.3562685268649157
B00AP2VGDS,2.3562685268649157
0805099514,2.3562684189518173
0061130419,2.3562684029165375
B00AN86KV2,2.3562683968491345
B00JCRXBSU,2.3562683968491345
0393346307,2.3562683140724205
B0041T5830,2.356268308871789
B073B1L8KG,2.356268266833353
0684871254,2.356268197491603
B00LANEVZG,2.3562679638965833
B013RZYE2E,2.356263410883855
1101985429,2.3562012252004916
B01MEFV17D,2.3562012039645808
0312642369,2.3560968695243543
031238033X,2.356096822718673
B002E7ARUU,2.356096782847167
0553569082,2.3560626897212087
0778320723,2.356056846799414
0977323420,2.3560342369430414
1542032016,2.3558933080349234
B08X48H9JQ,2.3558927884051846
0875658164,2.3557233317442514
0553580388,2.35546268507717
B004GB0NU6,2.35546268507717
1414335679,2.355440034411278
0316955191,2.355408720358956
B07R6ZHHWL,2.3553785124942603
0743292510,2.355311041565146
B00NQ6BK68,2.355293204820975
1455528498,2.3552843669367336
B07639W361,2.355173117152196
B00ITVZWZ0,2.355161323266266
B0924TPVM1,2.3550997870826285
B07R8W9QZ5,2.355069459271538
1503948692,2.355044078785467
B00XXYGNJC,2.355043525785011
1522899057,2.3548319070811896
B01N6VB6EJ,2.3546612146821064
B0BFRSH6Q1,2.3546296712908505
1942428057,2.3545603078392334
0999137727,2.354420825306253
B003LPUM0Y,2.3543353937382023
B088SBCFNG,2.3542969626987764
B00LE6J528,2.354073399772951
0553803433,2.3539304334533986
0671041789,2.353898956923471
B01MR5M61D,2.3538198263728267
1944728686,2.3537975777026228
B085B816MM,2.353752571097032
0553579983,2.3537390558286835
0671034014,2.3535512175110367
0451235827,2.3534733654733557
B000Q9J0R4,2.3534731483470015
0373830408,2.353445291294967
0684856603,2.353398969566736
1442344202,2.353346178239566
1451635834,2.3533461687050754
1451635842,2.3533459732480178
B00C4GLYUS,2.353345626539268
B00B1WPJPW,2.353282558842839
1250034604,2.3532686444298103
1250066832,2.3532684212360526
0765378450,2.3530774203453704
B002C9DGEY,2.3530475990954387
B08KNNQLV9,2.353032399129482
085720873X,2.3528844985096526
1951762525,2.35287477481235
B07L4SBQW7,2.3528269229983514
B000FC111A,2.352812793867073
B0051BNZLO,2.352794576388457
B07V65K6WC,2.352676599201493
B00IVWK0SG,2.352642913638628
B0C57VQ738,2.352638155445109
B07FSP7RTB,2.352633982358959
B073WS1G21,2.352557428719881
B084B4V1ZY,2.3524822595473167
1600108717,2.3524652342242707
B000H2MAB8,2.3524651524390086
B007HXLA7U,2.3524634661343273
B00X76SJ3E,2.3524634661343273
1642931314,2.3524486595192955
B07D2D76DZ,2.3523848947560064
B08L8F4B2J,2.352313834911477
0345506111,2.352305293768322
B005K9K31W,2.3522252682064866
B00SSLG1B0,2.352110153980053
B07XVNV96F,2.3520224534708114
B002XQAAWM,2.3519736194140743
0312261837,2.3519370142473393
1509235221,2.3519357148877
B000EGF0PA,2.3518984803360348
0446576972,2.3518979169343166
1639883320,2.3518977636507183
B08XP3M29Q,2.3517558054828425
B003MQM7C8,2.3516856181752996
0778327167,2.3516252448436004
B014QI1NL6,2.3516050652783114
1772639036,2.3515307980412783
0345492226,2.351448262054482
0980001773,2.3513297844821843
B07DBS8DL5,2.351323625261823
197976672X,2.3513007515546955
B07S8K7QDZ,2.351298614883583
0778327272,2.351186214012552
0671003364,2.351123762602197
B07Y738P8H,2.351108425494155
B079CNJKX2,2.35109639246713
055310893X,2.3510766210831027
1573227951,2.351076515336934
0440236169,2.351076391388556
9749206665,2.351076384887767
150119674X,2.351076246637653
0345804384,2.351076184663464
0615879934,2.3510761681947985
B007ODZGHI,2.351076124856205
1723790478,2.351076124856205
B00AFYOQP6,2.351076124856205
0984476881,2.351076124856205
0515130613,2.351076124856205
1542005558,2.351076124856205
1601641680,2.351076124856205
B00L3S40YU,2.351076124856205
B00U0N5GDI,2.351076124856205
1612183026,2.351076124856205
0615982999,2.351076123122661
1732255229,2.351076123122661
1477830839,2.3510761127213984
1781320624,2.3510760932190315
1517180678,2.351076033411772
1503945049,2.3510760234438957
1501183478,2.3510759952738094
B01LXYC93B,2.3510759948404236
1937771806,2.3510759129304817
0062070282,2.351075908163236
0735212481,2.3510758518230643
B00EFH13QY,2.351075843155346
B081759L4M,2.351075778147455
0345446984,2.351075776413911
B007UPDEJW,2.3510756914702675
B019ESGNZY,2.351075648131674
161218071X,2.351075633396552
039453929X,2.351075620394974
B00FPR89BA,2.3510755618878725
B00Y9FMWY4,2.3510755618878725
B00RKUG9DK,2.3510755618878725
B06X1GKM74,2.3510755618878725
B00AAGQYRC,2.3510755618878725
B08DY5VVQS,2.3510755618878725
B006LMNE8G,2.3510755618878725
B088YGS6N9,2.351070840079231
B07GZ32K6Z,2.350960379478546
1947290134,2.350954267690296
1588515958,2.3508456063462253
B071K7HJSN,2.3508407529777267
B004KZOXGS,2.350837121320137
0989904466,2.350832019608192
0446401153,2.350759748817079
0310337828,2.3507590613264377
B008HU0ZIW,2.350731371832874
B000INB03A,2.3507049045120776
0553804316,2.350703042252706
1451697732,2.350645874461743
B003O86FL8,2.3506167866125804
B003O86FGI,2.3505102578672283
1570199027,2.350459526933268
1495405192,2.350359343571666
B08FRQ4MBK,2.3503358706586406
1508279063,2.3500833824814653
1982110562,2.3500819020351043
1982110589,2.350081813624373
B002TXZT84,2.3500182885561145
0060831162,2.3499720325626368
1250034582,2.3499000160440544
1250081122,2.3499000160440544
B078NYJ7C1,2.3498312594481976
B075WXXFRD,2.349806018945631
1250107431,2.349806018945631
1250107423,2.349805846024642
B01DVAJYWU,2.3497948951263314
B003O86FIQ,2.3497492657424184
1451606702,2.349748414236416
B01KYABHNE,2.3497250476212526
B09419TN64,2.3497091305572297
0399132635,2.3496609941533313
B07J5PNK4K,2.3496564804644775
0060541075,2.349644533953646
B096T5VP68,2.3496391223520727
0739409263,2.3495523255868025
0451409884,2.3494982675010987
0060008873,2.3494131647722556
1324005815,2.349373709230996
1523404272,2.349372413529581
B00KUIEEQI,2.3493547325820243
133566257X,2.3493472720199793
0679736174,2.349191597726269
0345422317,2.349166830395824
1524745170,2.349123443940078
B07Z2TY6HV,2.3491234010348703
B09M7MMB27,2.349107862731698
B00196OF8C,2.3490548777178155
B09GRRN2KD,2.3489894489895544
B0773RGV9B,2.348980807952197
1928193005,2.3489064811143647
B000GCFX54,2.348899220975881
B0836H5W5K,2.348856135812108
0345545931,2.3486616797699025
159020459X,2.3486607246731843
1948018780,2.348592138388169
B002TZ3CRM,2.3485489826999233
0671742760,2.348457560864702
0385475489,2.3484076553210786
B003O86FJA,2.3483764244626375
B08QL31BY8,2.3483475438394588
B003O86FK4,2.3483122905242864
B07572B1LZ,2.3482898922993067
B001WYVAJ8,2.3482695449172617
B003LPULVO,2.3482636877902237
B07R8NF4GB,2.3482587836135957
1617755966,2.348244609172579
B086W2N7ZP,2.348232988511143
B08SWF9G9Q,2.3481800343164654
0385339585,2.348002310321982
B003B02O7I,2.348002180306201
0385493800,2.348002137400993
0345531965,2.3480020719597166
B09NQDQ2M5,2.3479402205482414
B0815T2PXX,2.3479195888294186
B00EXU6NVS,2.34790965337283
0060828862,2.3478834800096138
B001AZRJK8,2.347883393332426
0825441935,2.347868023355073
B004CLYL4Y,2.3478157372815742
1439177724,2.3476865033918437
1594138214,2.347685611483585
B00DPM90C4,2.3476855681449913
1442369442,2.3476854923024524
1439177732,2.3476854164599135
1501119451,2.347685018178237
1602820376,2.3476276233436657
B01FYL52LG,2.3476002747443707
0312359322,2.347570093643695
160282018X,2.347530784126079
B00ED36T0A,2.347471099307083
0446610968,2.347349970421141
B09SN969VK,2.347349910613882
B004V493QI,2.3473321354629255
1935171194,2.347259914624768
B00D62QEXQ,2.3471873647773394
B00WCWW01G,2.3471260442062483
B088ZD68KW,2.3470873345384824
0764202006,2.347060745707395
B07J5LTZJQ,2.3470263828312383
B01E34860O,2.347005302528439
1938296036,2.3469139026418437
B008J4VR06,2.3469138549693906
1603182306,2.346904874671927
0385339089,2.346898258682205
0345531922,2.346898128666424
B003B02OQ4,2.346898128666424
B08FYTYRJ3,2.3468346389100714
B07GCVHZGW,2.346786757460404
B09RP1QY3D,2.3467210601515203
0060815930,2.346684821486187
0525952764,2.3466642543732306
B005GSZHZO,2.3466640654169617
0692213295,2.3466382286239305
B08GJ8PX9L,2.346583516672394
0998096741,2.3465702404165625
B08WQCFDX9,2.3465408492849034
B01N8XT4RU,2.346528323507084
B00C77O4E2,2.3464249190915325
0345434781,2.346326982650512
B00KPBCEIA,2.3463268526347307
B07BCLQWGY,2.3462661150150486
B002TZ3DFI,2.346258578941655
1612965318,2.346218039815687
B00DNL6XRC,2.346184740405105
B01ICKUZHM,2.3460130311205942
0446574635,2.3459840252703983
0446574627,2.345983973264086
B002TXZSW6,2.345943305471845
0399152083,2.3459430675429656
B00L8F1UZA,2.3459412096975365
B0869NG1FZ,2.345939486758434
0553804324,2.345932912432476
1509225870,2.345932728893654
0446616893,2.3459326116626356
1250154227,2.345879007478138
B07S8K7YR5,2.3458784445098058
0805082557,2.3458584916942447
0553803166,2.3458174312655182
B002TZ3DBW,2.3458169768313684
0345500741,2.3457747761010626
B003O86FHC,2.3457656067705894
0553583379,2.34568450812325
B0851Z2NSC,2.3456842393351223
1250075874,2.3456412308075127
1953434819,2.345591407602894
B002TXZSO4,2.345581864587008
B098DDWN6Y,2.345561072738481
B00AQ41EP0,2.3455538354601764
B07FB7KP5R,2.3455421213378975
0345486579,2.3455082085584524
B07K8Y9KPZ,2.3454896749469145
B000FC1I7M,2.3454416030924836
0345425294,2.345441386399515
B00HP4HGF6,2.3454318850085367
B06XVXFZ8P,2.3454259918534506
B07HK2WQ61,2.3454221224572613
B00CDPXU3Y,2.345371965606469
1542021456,2.3453717657639235
B08R3GHK24,2.345371462827153
B0053YQA2A,2.345351009989932
B0788B2BXZ,2.3453223196052613
0312651627,2.3452879860262312
0671023918,2.345240816473932
067100395X,2.3452404025903624
1478923040,2.345237408815602
0446576638,2.3452128563781005
B07RTRKW9J,2.345184077653193
0692281797,2.345158287757441
0671047256,2.345078847593312
0062669605,2.344990156480327
1416573518,2.34498966762099
B06XZBDN2Y,2.3449837350465987
0979647932,2.344959927127856
0805422838,2.3449313926124296
B003O86FJK,2.3449299146307907
B004JZWSPW,2.344867606353981
1605983829,2.3448667213798973
0312621299,2.3448665059870866
140006709X,2.344866095137218
1439158487,2.344865985923962
0670023299,2.344865985923962
0812978803,2.3448659555869464
0786866152,2.3448659421519826
0609605844,2.3448658988133886
B008BU71EE,2.3448658988133886
B07FLX3YGJ,2.344865855474795
B084M1MV6K,2.344865855474795
0553575953,2.3448657254590137
030795806X,2.3448656608845093
B01CWZGADQ,2.3448656387818265
B004P8JQ0I,2.344865595443233
B00AVB46K8,2.3448654654274517
B003UYUO54,2.3448614758164417
1439156352,2.3448609332172485
0525639381,2.3448454458038084
0385544189,2.3448454041987583
0593129989,2.3448451337659337
052562094X,2.3448450505558336
B002TZ3CMW,2.3448080260344764
178909139X,2.344783873802842
B004CFAWSE,2.344766239551594
B016Z9ZZWC,2.3447633739704776
B00HAZ5CBU,2.34466815776235
B096TV2Y3G,2.3446653590619833
B07Z8XGVYL,2.3446497239978648
B0019ZWM9M,2.3446393863695776
B07Q4XWX8C,2.344615274283969
061552303X,2.344583220008085
B0074D18UM,2.3445769573841635
B01C22CWIQ,2.344571024985303
1444701959,2.3444845265814505
B08PYJWGFD,2.344467265891552
1953910041,2.34446056912168
B09VYBVF3D,2.344446885219464
1933354062,2.3444214193696697
B08T5PF2WR,2.34440582479889
B07H19THPK,2.3443970714439537
1684631947,2.3443626432666123
B0B8CJ4BN3,2.3443623442303156
B07D2BWHF8,2.3443596405963163
B003O86FIG,2.3443582824584754
0345453867,2.3443094314285267
B09LYW8L9R,2.3442425384323586
B07JBPDK57,2.3441834282520024
0553576798,2.3441713852110357
B084M2Q5GQ,2.3441657327902408
B088B82HP3,2.3440786846691495
B09FPGBNFC,2.344065059816591
B01839Q3GY,2.3439718784761925
1101982357,2.3439718217026346
1913062503,2.3439594574016156
B089QDKXGD,2.3439115973717284
0062988905,2.3438822736834535
B07MJRKYHN,2.343878324894807
B07RTTDCBR,2.3438312614617534
B08PXK552J,2.3437952481485795
0425250350,2.343793540893081
153430228X,2.3437854988823226
153430651X,2.3437854988823226
1534304711,2.3437854988823226
B07GR8F69C,2.3437623604793476
0883688174,2.3437585439630473
1595540075,2.3436955741346237
159995317X,2.343695490057752
B001O9CDGA,2.343695488324208
1595546111,2.343695373043549
B01HSER828,2.3436414607018166
0996888292,2.3436414607018166
0778320847,2.343632539006166
B08MCV3WB2,2.3436100459633225
1581345259,2.3435982103751547
1896944078,2.343555690920585
0440208297,2.343536912528978
0380727544,2.3435093488488152
B01LZPJAEU,2.3435049558787777
1510736417,2.343501587324389
0345476425,2.343500305498099
B09R47Z9MX,2.343415987829524
B07SS35695,2.3433534971994465
B0B2QJHXZY,2.3433414294901476
B000OCXITO,2.343280133397553
B06XVSK4LP,2.3432588107374364
1644372045,2.3432494893111184
1935460447,2.343180766995532
0812511719,2.34314970277587
1551667509,2.3430996910297166
B09B4FT7L2,2.3429671380695725
B075J4FJ7G,2.342951028751928
B08WRQR6HG,2.342950064164716
B09KZ8QGS6,2.34292670100863
B01H4JCHKA,2.3429122646958276
B07GSH8BNB,2.3428489676514546
1250075912,2.342828295831811
125007584X,2.3428281866185547
B08NTZ71WR,2.342783518542281
B00IMH2VWI,2.342713456666549
B006JPR2WO,2.342706892410104
077831751X,2.3426875378850687
0399152911,2.342626050696342
B074T1RSRR,2.342622460701591
0692741674,2.342617932052312
B07CZTN5KL,2.3425960087222113
B071L5C6C7,2.342563238498508
B092T8K767,2.342541250615914
0060191872,2.34252802426177
0061013439,2.3425276099448142
B0818NNT7R,2.3425102881801068
0060741341,2.342476811610181
B07G2QQ678,2.34246761652709
0898708508,2.3424538482433097
0679642366,2.3424393686731917
1496418166,2.342421835865256
173960363X,2.342390932163758
B09V575VRP,2.3423635760274513
0312380739,2.3423567583179516
0312380747,2.34235656329428
B01N49HVJE,2.34235280596712
B01MYW9VK1,2.342352675951339
0316268763,2.342352647347867
059306495X,2.342309083413912
0552160962,2.342306897415245
B07NMRBH4G,2.3423064189571705
B07BVYGHB9,2.3422870953065553
B083S599C8,2.3422790327439023
0898709237,2.3422749114470696
B00SUO3PDC,2.3422712097056335
B009NFDQ40,2.342264886989842
0062208365,2.3422647483063423
B07CQ9PY9S,2.3422314148333276
1772636754,2.342206278434325
B01NBNDI3A,2.3421931913437093
1937654044,2.342178750293972
0316420328,2.342085084646247
B07Y82FGFQ,2.342084911725258
1416556761,2.342041069195967
B00KI8KHIE,2.3420337306360355
B000G04RIU,2.3420179515071538
B08N1M58Z5,2.3419610061030913
0451203593,2.3419595279498626
1736829718,2.3419563934317367
0380978741,2.341954820452141
0380816210,2.3419542436154592
B00QZF4OTC,2.3418363330522483
1933648449,2.3417919695924687
B07M6GJVC4,2.3417573402824416
B075ZZDSD1,2.341741982578135
B0053YQ9TY,2.341690139099434
0316693200,2.341690009517039
0778320103,2.3416349225372217
B003LPULV4,2.341619433164099
B00BL1Y1AW,2.341610282988293
1611881455,2.3415061308195764
B09XKNSYCM,2.341495138334461
1595540636,2.3414737862488586
B01N7XBS69,2.341401507447275
0451141431,2.3413928207428216
B004WB19C6,2.3413160484416693
0440211727,2.341288176085554
0786018321,2.341288064705368
0345428145,2.3412271949118066
B09DC3NW1T,2.3411476110496605
B08NHXKVS3,2.3411420226552284
1613775423,2.341066680000553
1524745197,2.3410640867832484
B01E50U4VK,2.341011267550079
1529123798,2.3409666618934635
B008DGKH9M,2.3409381146642683
B07QR6VZDV,2.340927628075684
0615743366,2.340847980652378
0143124862,2.3408080524675823
1335624007,2.340714787547756
B07D7JD1QF,2.3407017456008172
0446519839,2.3407011951513654
0849945135,2.340669444534706
0739423231,2.340669205739055
125020710X,2.3406454594857284
B09VQ2J7TV,2.340634370541315
0593439139,2.3406027983502433
0061826987,2.3405854052194397
0061827037,2.340585050709743
0743486153,2.3405707939455
B09J657HSH,2.3405695366763606
1982100389,2.3405669602427888
0345483820,2.340563930014605
B0072Q253A,2.3404948437954323
B0BMSRJWCG,2.340488047673743
055358362X,2.3404814625883152
1416525890,2.340477812545669
B074J8Z76Z,2.3404565735096297
B0030CVQLC,2.3404450700664245
0451233549,2.340444881976928
B01MSXT0V4,2.340430062488446
1934571008,2.3403090797561625
B07X1Z617Y,2.340308970976292
0738754013,2.3402983000662045
0849938635,2.3402927322582374
1401685234,2.3402926663835752
B00XAPLDEO,2.3402774034694853
0099453193,2.340225304132895
1940885086,2.340224276010339
B09HY67KZZ,2.340214832817497
0385247605,2.3401699584592275
0385470029,2.340163328281778
0553569031,2.340162743210763
B09S3QGHYK,2.340096481647613
0345476131,2.3400483403836057
0345486552,2.340035314225242
074347662X,2.339997608622276
B082RRR1BB,2.3399866799867053
B002LA0AIO,2.3399768015888474
0312368011,2.3399767738521473
B014E1BBC6,2.3399732536959594
B00HGX4YYW,2.339929344328231
0451409396,2.339927425453413
B01N6TUHV3,2.339927155545494
0778330354,2.339926968756155
1643859188,2.339925151025153
B004WBJ52M,2.339909890620477
0451205766,2.339907076264259
B0022Q8CSC,2.3399069895870714
0743439775,2.339869131388545
B000GCFD86,2.3398409804243037
